claim_nbr,order_nbr,contract,license,name,addr,city,state,gpo,invoice_date,invoice_nbr,part,ship_qty,uom,sale,rebate
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/08/2024,2347838670,946,0.1,CS,16.05,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,12/05/2024,2347846193,648,0.6,CS,91.19999999999999,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/09/2024,2347939653,648,0.3,CS,45.599999999999994,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/06/2024,2347991964,946,0.1,CS,16.05,0.0
,,R705T2,SUBS,UNIV CINCINNATI-BCW,3200 BURNET AVE,CINCINNATI,OH,MEDASSETS,12/06/2024,2348026873,974,4.0,CS,862.8,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,12/08/2024,2348026455,648,2.0,CS,304.0,0.0
,,R705T2,SUBS,UNIV CINCINNATI-BCW,3200 BURNET AVE,CINCINNATI,OH,MEDASSETS,12/02/2024,2348026869,656,1.0,CS,137.15,1.85
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/09/2024,2348001642,946,0.2,CS,32.1,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,12/06/2024,2348026449,648,1.0,CS,152.0,0.0
,,R705T1,VZK4,MT HOOD MEDICAL CENTER,24800 SE STARK ST,GRESHAM,OR,MEDASSETS,12/06/2024,2348030009,648,1.0,CS,155.04,0.0
,,R705T2,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/09/2024,2348082498,656,1.0,CS,137.15,1.85
,,R705T1,5CXE,MARC,8300 FLOYD CURL DR,SAN ANTONIO,TX,MEDASSETS,12/06/2024,2348101314,974,4.0,CS,880.04,0.0
,,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER,7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,12/06/2024,2348103355,656,3.0,CS,411.45000000000005,5.55
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/09/2024,2348102383,946,0.1,CS,16.05,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/10/2024,2348113478,946,0.2,CS,32.1,0.0
,,R705T1,6GZ9,PARKLAND HEALTH (SCDC),10880 GOODNIGHT LN,DALLAS,TX,MEDASSETS,12/09/2024,2348131283,946,2.0,CS,321.0,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/10/2024,2348156923,648,0.4,CS,60.8,0.0
,,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER (LUM),7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,12/09/2024,2348180687,974,0.2,CS,43.14,0.0
,,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER (LUM),7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,12/09/2024,2348183407,974,0.4,CS,86.28,0.0
,,R705T1,HDIH,THE UNIVERSITY OF TEXAS SW MEDICAL,6201 HARRY HINES BLVD,DALLAS,TX,MEDASSETS,12/10/2024,2348172977,648,2.0,CS,310.08,0.0
,,R705T1,ECHZ,WILSON MEMORIAL HOSPITAL (LUM),33-57 HARRISON ST,JOHNSON CITY,NY,MEDASSETS,12/09/2024,2348179007,648,0.3,CS,46.5,0.0
,,R705T1,XQI2,THE CENTER FOR NEUROSCIENCES,2450 E RIVER RD,TUCSON,AZ,MEDASSETS,12/09/2024,2348201624,648,1.0,CS,155.04,0.0
,,R705T1,ECHZ,WILSON MEMORIAL HOSPITAL (LUM),33-57 HARRISON ST,JOHNSON CITY,NY,MEDASSETS,12/09/2024,2348177346,648,0.2,CS,31.02,0.0
,,R705T1,ECHZ,WILSON MEMORIAL HOSPITAL (LUM),33-57 HARRISON ST,JOHNSON CITY,NY,MEDASSETS,12/09/2024,2348177355,648,0.5,CS,77.5,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,12/09/2024,2348217459,957,0.3,CS,37.71,0.69
,,R705T2,6RYB,PROMEDICA CHARLES & VIRG HICK (LUM),5640 N ADRIAN HWY,ADRIAN,MI,MEDASSETS,12/09/2024,2348230013,957,0.2,CS,25.14,0.46
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,12/09/2024,2348222948,946,0.2,CS,31.48,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,12/09/2024,2348222033,946,0.3,CS,47.22,0.0
,,R705T1,N5MF,HENRY FORD MACOMB HOSPITAL- CLINTON,15855 19 MILE RD,CLINTON TOWNSHIP,MI,MEDASSETS,12/11/2024,2348286011,648,2.0,CS,310.08,0.0
,,R705T2,Q542,MIAMI VALLEY HOSPITAL,1 WYOMING ST,DAYTON,OH,MEDASSETS,12/09/2024,2348235531,648,1.0,CS,152.0,0.0
,,R705T1,P035,FORREST COUNTY GENERAL HOSPITAL,6051 U S HIGHWAY 49,HATTIESBURG,MS,MEDASSETS,12/10/2024,2348280310,956,1.0,CS,158.0,0.0
,,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER (LUM),7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,12/10/2024,2348312395,946,1.0,CS,157.35,0.0
,,R705T2,3NFT,UNIVERSITY OF ROCHESTER-STRONG W (L,156 WEST AVE,BROCKPORT,NY,MEDASSETS,12/10/2024,2348322811,646,0.3,CS,37.17,0.0
,,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER (LUM),7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,12/10/2024,2348312393,974,0.5,CS,107.85,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,12/10/2024,2348317048,946,0.3,CS,47.22,0.0
,,R705T1,HFNS,INOVA FAIRFAX HOSPITAL,3300 GALLOWS RD,FALLS CHURCH,VA,MEDASSETS,11/07/2024,2348339069,656,6.0,CS,839.3399999999999,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,12/10/2024,2348345095,648,0.2,CS,30.4,0.0
,,R705T1,HFNS,INOVA FAIRFAX HOSPITAL,3300 GALLOWS RD,FALLS CHURCH,VA,MEDASSETS,11/08/2024,2348339070,656,4.0,CS,559.56,0.0
,,R705T1,S156,RUSH COPLEY MEDICAL CENTER,2000 OGDEN AVE,AURORA,IL,MEDASSETS,12/10/2024,2348327063,957,1.0,CS,128.21,0.0
,,R705T1,5LRQ,AKRON CHILDRENS HOSPITAL,1 PERKINS SQ,AKRON,OH,MEDASSETS,12/10/2024,2348366309,646,1.0,CS,126.38,0.0
,,R705T1,5LRQ,AKRON CHILDRENS HOSPITAL,1 PERKINS SQ,AKRON,OH,MEDASSETS,12/10/2024,2348366312,646,2.0,CS,252.76,0.0
,,R705T1,JKFF,NCH MD-HEALTHCARE SYSTEM,350 7TH ST N,NAPLES,FL,MEDASSETS,12/09/2024,2348375021,648,2.0,CS,310.08,0.0
,,R705T2,Q542,MIAMI VALLEY HOSPITAL,1 WYOMING ST,DAYTON,OH,MEDASSETS,12/11/2024,2348372616,648,2.0,CS,304.0,0.0
,,R705T1,UUIU,LIMA MEMORIAL HOSPITAL,1001 BELLEFONTAINE AVE,LIMA,OH,MEDASSETS,12/09/2024,2348372660,648,0.1,CS,15.5,0.0
,,R705T2,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/11/2024,2348378365,648,1.0,CS,152.0,0.0
,,R705T1,XU8I,UNIV OF KANSAS HS-CAMBRIDGE DOCK,3801 EATON ST,KANSAS CITY,KS,MEDASSETS,12/10/2024,2348402868,956,1.0,CS,158.0,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/11/2024,2348395076,974,0.2,CS,44.0,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/11/2024,2348395084,946,0.2,CS,32.1,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/11/2024,2348481175,648,0.4,CS,60.8,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/11/2024,2348481175,646,0.4,CS,49.56,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/12/2024,2348497693,648,0.1,CS,15.2,0.0
,,R705T1,JZ5Z,CHS-GOOD SAMARITAN HOSPITAL / A90,1000 MONTAUK HWY,WEST ISLIP,NY,MEDASSETS,12/12/2024,2348517107,648,1.0,CS,155.04,0.0
,,R705T2,WCV2,NICHOLAS H NOYES HOSPITAL,111 CLARA BARTON ST,DANSVILLE,NY,MEDASSETS,12/12/2024,2348498713,648,0.4,CS,60.8,0.0
,,R705T1,MKSO,BELLIN MEMORIAL HOSPITAL INC,905 CASS ST,GREEN BAY,WI,MEDASSETS,12/11/2024,2348514564,648,1.0,CS,155.04,0.0
,,R705T1,S457,MGB - MASS EYE AND EAR (BULK),243 CHARLES ST,BOSTON,MA,MEDASSETS,12/12/2024,2348533709,646,0.4,CS,50.56,0.0
,,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(BULK),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,12/11/2024,2348541718,646,2.0,CS,252.76,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,12/11/2024,2348544528,946,0.2,CS,31.48,0.0
,,R705T1,Q611,FISHER TITUS MEDICAL CENTER,272 BENEDICT AVE,NORWALK,OH,MEDASSETS,12/11/2024,2348547303,957,1.0,CS,128.21,0.0
,,R705T2,6RYB,PROMEDICA CHARLES & VIRG HICK (LUM),5640 N ADRIAN HWY,ADRIAN,MI,MEDASSETS,12/11/2024,2348549762,957,0.3,CS,37.71,0.69
,,R705T1,ECHZ,WILSON MEMORIAL HOSPITAL (LUM),33-57 HARRISON ST,JOHNSON CITY,NY,MEDASSETS,12/10/2024,2348612109,648,0.2,CS,31.02,0.0
,,R705T1,JBCP,TAMPA GENERAL HOSPITAL-SPD,1 TAMPA GENERAL CIR,TAMPA,FL,MEDASSETS,12/06/2024,2348607384,656,0.1,CS,13.99,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,12/12/2024,2348677803,946,0.4,CS,62.96,0.0
,,R705T2,6RYB,PROMEDICA CHARLES & VIRG HICK (LUM),5640 N ADRIAN HWY,ADRIAN,MI,MEDASSETS,12/12/2024,2348690125,957,0.2,CS,25.14,0.46
,,R705T2,Q545,PROMEDICA DEFIANCE REGIONAL HOSPITA,1200 RALSTON AVE,DEFIANCE,OH,MEDASSETS,12/11/2024,2348738520,956,1.0,CS,154.9,0.6
,,R705T2,WEZO,PMR WILDWOOD,2865 N REYNOLDS RD STE 170,TOLEDO,OH,MEDASSETS,12/10/2024,2348744871,957,10.0,CS,1257.0,23.0
,,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER (LUM),7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,12/12/2024,2348736463,974,0.4,CS,86.28,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/12/2024,2348781973,974,0.1,CS,22.0,0.0
,,R705T1,YECN,NEWMAN REGIONAL HEALTH-MEMORIAL COU,1201 W 12TH AVE,EMPORIA,KS,MEDASSETS,12/13/2024,2348788437,648,1.0,CS,155.04,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/12/2024,2348781973,946,0.1,CS,16.05,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/13/2024,2348773805,648,0.3,CS,45.599999999999994,0.0
,,R705T1,JJMH,LAWRENCE MEM HOSPITAL,325 MAINE ST,LAWRENCE,KS,MEDASSETS,12/10/2024,2348800841,646,1.0,CS,126.38,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/13/2024,2348790830,946,0.1,CS,16.05,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/14/2024,2348854811,646,0.6,CS,74.34,0.0
,,R705T2,SUBS,UNIV CINCINNATI-BCW,3200 BURNET AVE,CINCINNATI,OH,MEDASSETS,12/13/2024,2348846762,956,2.0,CS,309.8,1.2
,,R705T1,RQL9,EMANUEL HOSPITAL,2801 N GANTENBEIN AVE,PORTLAND,OR,MEDASSETS,12/15/2024,2348857087,646,2.0,CS,252.76,0.0
,,R705T1,4S1P,HAYSMED,2220 CANTERBURY DR,HAYS,KS,MEDASSETS,12/13/2024,2348845415,650,1.0,CS,135.41,0.0
,,R705T1,CVBH,ANN AND ROBERT H LURIE CHILDRENS,200 E SUPERIOR ST,CHICAGO,IL,MEDASSETS,12/15/2024,2348846871,648,0.7,CS,108.5,0.0
,,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER,7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,12/13/2024,2348890088,974,1.0,CS,215.7,0.0
,,R705T2,A5JD,NORTH MIAMI VALLEY HOSPITAL,9000 N MAIN ST,ENGLEWOOD,OH,MEDASSETS,12/13/2024,2348884442,956,1.0,CS,154.9,0.6
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,12/13/2024,2348889660,957,0.3,CS,37.71,0.69
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,12/15/2024,2348892565,957,0.3,CS,37.71,0.69
,,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,12/13/2024,2348903617,646,0.5,CS,63.2,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,12/13/2024,2348912276,648,0.4,CS,60.8,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,12/14/2024,2348914189,648,0.2,CS,30.4,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,12/14/2024,2348913173,648,0.6,CS,91.19999999999999,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,12/12/2024,2348907699,648,0.2,CS,30.4,0.0
,,R705T1,TYYA,LANKENAU HOSPITAL,100 E LANCASTER AVE,WYNNEWOOD,PA,MEDASSETS,12/16/2024,2348969586,648,1.2,CS,186.0,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/16/2024,2348970072,648,0.2,CS,30.4,0.0
,,R705T1,S196,BUTLER HOSPITAL,345 BLACKSTONE BLVD,PROVIDENCE,RI,MEDASSETS,12/12/2024,2349016044,648,1.0,CS,155.0,0.0
,,R705T2,R158,HIGHLAND HOSPITAL-ROCHESTER (LUM),1000 SOUTH AVE,ROCHESTER,NY,MEDASSETS,12/13/2024,2349006922,648,0.2,CS,30.4,0.0
,,R705T1,HDIH,THE UNIVERSITY OF TEXAS SW MEDICAL,6201 HARRY HINES BLVD,DALLAS,TX,MEDASSETS,12/13/2024,2349047821,648,2.0,CS,310.08,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/17/2024,2349125595,648,0.2,CS,30.4,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/16/2024,2349121863,648,0.4,CS,60.8,0.0
,,R705T2,6RYB,PROMEDICA CHARLES & VIRG HICK (LUM),5640 N ADRIAN HWY,ADRIAN,MI,MEDASSETS,12/16/2024,2349126948,946,0.1,CS,15.74,0.0
,,R705T1,P281,NORTHEAST ALABAMA MEDICAL CENTER,400 E 10TH ST,ANNISTON,AL,MEDASSETS,12/16/2024,2349108300,648,1.0,CS,155.04,0.0
,,R705T2,R158,HIGHLAND HOSPITAL-ROCHESTER (LUM),1000 SOUTH AVE,ROCHESTER,NY,MEDASSETS,12/17/2024,2349148918,648,0.2,CS,30.4,0.0
,,R705T1,P035,FORREST COUNTY GENERAL HOSPITAL,6051 U S HIGHWAY 49,HATTIESBURG,MS,MEDASSETS,12/16/2024,2349138421,956,1.0,CS,158.0,0.0
,,R705T1,YAZK,THEDACARE REG MED CTR-APPLETON(LUM),1818 N MEADE ST,APPLETON,WI,MEDASSETS,12/16/2024,2349199001,956,1.0,CS,158.0,0.0
,,R705T1,HFNS,INOVA FAIRFAX HOSPITAL,3300 GALLOWS RD,FALLS CHURCH,VA,MEDASSETS,11/05/2024,2349192284,649,4.0,CS,620.36,0.0
,,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER,7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,12/13/2024,2349197550,656,3.0,CS,411.45000000000005,5.55
,,R705T1,HFNS,INOVA FAIRFAX HOSPITAL,3300 GALLOWS RD,FALLS CHURCH,VA,MEDASSETS,11/13/2024,2349192287,649,4.0,CS,620.36,0.0
,,R705T1,HFNS,INOVA FAIRFAX HOSPITAL,3300 GALLOWS RD,FALLS CHURCH,VA,MEDASSETS,11/13/2024,2349192287,649,1.0,CS,155.09,0.0
,,R705T1,X917,COREWELL HEALTH FARMINGTON HILLS HO,28050 GRAND RIVER AVE,FARMINGTON HILLS,MI,MEDASSETS,12/16/2024,2349209580,656,1.0,CS,139.89,0.0
,,R705T1,YFZS,NEUROSCIENCE GROUP,1305 W AMERICAN DR,NEENAH,WI,MEDASSETS,12/17/2024,2349224416,648,1.0,CS,155.04,0.0
,,R705T2,Q542,MIAMI VALLEY HOSPITAL,1 WYOMING ST,DAYTON,OH,MEDASSETS,12/09/2024,2349231905,656,2.0,CS,274.3,3.7
,,R705T2,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/16/2024,2349233297,656,1.0,CS,137.15,1.85
,,R705T2,64WO,NEUROLOGY TOLEDO,2130 W CENTRAL AVE,TOLEDO,OH,MEDASSETS,12/03/2024,2349195344,647,1.0,CS,151.8,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL,2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,12/16/2024,2349241613,956,1.0,CS,154.9,0.6
,,R705T2,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/16/2024,2349236103,648,0.5,CS,76.0,0.0
,,R705T1,ECIA,BINGHAMTON GENERAL HOSPITAL (LUM),10-42 MITCHELL AVE,BINGHAMTON,NY,MEDASSETS,12/16/2024,2349243382,648,0.2,CS,31.02,0.0
,,R705T1,MDZT,GREATER EL MONTE HOSPITAL,1701 SANTA ANITA AVE,SOUTH EL MONTE,CA,MEDASSETS,12/16/2024,2349248785,645,1.0,CS,144.94,0.0
,,R705T2,SUBS,UNIV CINCINNATI-BCW,3200 BURNET AVE,CINCINNATI,OH,MEDASSETS,12/12/2024,2349250147,656,2.0,CS,274.3,3.7
,,R705T2,XSIU,ATRIUM MEDICAL CENTER (LUM),1 MEDICAL CENTER DR,MIDDLETOWN,OH,MEDASSETS,12/17/2024,2349265447,647,1.0,CS,151.8,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/16/2024,2349271336,946,0.3,CS,48.150000000000006,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/17/2024,2349271601,946,0.3,CS,48.150000000000006,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/17/2024,2349271396,974,0.1,CS,22.0,0.0
,,R705T2,LCAC,UNIV CINCINNATI-WESTCHESTER (LUM),7700 UNIVERSITY DR,WEST CHESTER,OH,MEDASSETS,12/17/2024,2349325493,974,0.2,CS,43.14,0.0
,,R705T2,WEZO,PMR WILDWOOD,2865 N REYNOLDS RD STE 170,TOLEDO,OH,MEDASSETS,12/16/2024,2349340264,957,6.0,CS,754.2,13.8
,,R705T1,I45I,CHS-ST CHARLES HOSPITAL/A90,200 BELLE TERRE RD,PORT JEFFERSON,NY,MEDASSETS,12/18/2024,2349361781,648,1.0,CS,155.04,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/17/2024,2349409445,946,0.1,CS,16.05,0.0
,,R705T2,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/18/2024,2349397141,648,1.0,CS,152.0,0.0
,,R705T1,VZK4,MT HOOD MEDICAL CENTER,24800 SE STARK ST,GRESHAM,OR,MEDASSETS,11/12/2024,2349427116,656,1.0,CS,139.89,0.0
,,R705T1,J55T,MERIDIAN PARK HOSPITAL,19300 SW 65TH AVE,TUALATIN,OR,MEDASSETS,12/17/2024,2349433499,648,1.0,CS,155.04,0.0
,,R705T2,RBBA,PROMEDICA TOLEDO HOSPITAL (LUM),2142 N COVE BLVD,TOLEDO,OH,MEDASSETS,12/17/2024,2349458706,957,0.3,CS,37.71,0.69
,,R705T2,6RYB,PROMEDICA CHARLES & VIRG HICK (LUM),5640 N ADRIAN HWY,ADRIAN,MI,MEDASSETS,12/17/2024,2349471701,957,0.3,CS,37.71,0.69
,,R705T1,R998,SILVER CROSS HOSPITAL,1900 SILVER CROSS BLVD,NEW LENOX,IL,MEDASSETS,12/18/2024,2349538992,957,0.4,CS,51.28,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/19/2024,2349550052,648,0.2,CS,30.4,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/18/2024,2349541175,646,0.1,CS,12.39,0.0
,,R705T1,X917,COREWELL HEALTH FARMINGTON HILLS HO,28050 GRAND RIVER AVE,FARMINGTON HILLS,MI,MEDASSETS,12/17/2024,2349597362,656,1.0,CS,139.89,0.0
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,12/17/2024,2349596170,648,0.6,CS,91.19999999999999,0.0
,,R705T1,R326,CAYUGA MEDICAL CENTER-AT ITHACA,101 DATES DR,ITHACA,NY,MEDASSETS,12/18/2024,2349595066,649,1.0,CS,155.09,0.0
,,R705T1,5LRQ,AKRON CHILDRENS HOSPITAL,1 PERKINS SQ,AKRON,OH,MEDASSETS,12/18/2024,2349605147,646,2.0,CS,252.76,0.0
,,R705T1,JKFF,NCH MD-HEALTHCARE SYSTEM,350 7TH ST N,NAPLES,FL,MEDASSETS,12/18/2024,2349596815,648,1.0,CS,155.04,0.0
,,R705T2,R152,UNIVERSITY OF ROCHESTER/STRONG (BUL,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/18/2024,2349620002,656,2.0,CS,274.3,3.7
,,R705T2,KPN9,GRADY HEALTH SYSTEM LUM CARTS,80 JESSE HILL JR DR SE,ATLANTA,GA,MEDASSETS,12/18/2024,2349599562,648,0.6,CS,91.19999999999999,0.0
,,R705T2,SUBS,UNIV CINCINNATI-BCW,3200 BURNET AVE,CINCINNATI,OH,MEDASSETS,12/18/2024,2349621072,974,5.0,CS,1078.5,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/18/2024,2349666087,946,0.1,CS,16.05,0.0
,,R705T1,BAIR,WESTCHESTER MEDICAL CENTER - LUM CA,100 WOODS RD,VALHALLA,NY,MEDASSETS,12/19/2024,2349674503,946,0.3,CS,48.150000000000006,0.0
,,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,12/19/2024,2349726504,648,0.5,CS,77.5,0.0
,,R705T1,HFNW,CHILDRENS NATIONAL HOSPITAL(LUM),111 MICHIGAN AVE NW,WASHINGTON,DC,MEDASSETS,12/19/2024,2349726530,646,0.5,CS,63.2,0.0
,,R705T1,6D93,UMUC AT ABERDEEN,660 MCHENRY RD,ABERDEEN,MD,MEDASSETS,12/19/2024,2349727903,648,1.0,CS,155.04,0.0
,,R705T2,6RYB,PROMEDICA CHARLES & VIRG HICK (LUM),5640 N ADRIAN HWY,ADRIAN,MI,MEDASSETS,12/19/2024,2349729836,957,0.5,CS,62.85,1.15
,,R705T1,5WUJ,UMMG NEUROLOGY PAC,1150 NW 14TH ST STE 609,MIAMI,FL,MEDASSETS,12/14/2024,2349731605,649,2.0,CS,310.18,0.0
,,R705T1,JBCP,TAMPA GENERAL HOSPITAL-SPD,1 TAMPA GENERAL CIR,TAMPA,FL,MEDASSETS,12/20/2024,2349752695,656,1.0,CS,139.9,0.0
,,R705T2,ECFX,UNIVERSITY OF ROCHESTER/STRONG (LUM,601 ELMWOOD AVE,ROCHESTER,NY,MEDASSETS,12/19/2024,2349784123,645,1.0,CS,142.10000000000002,0.0
,,R705T1,ECIA,BINGHAMTON GENERAL HOSPITAL (LUM),10-42 MITCHELL AVE,BINGHAMTON,NY,MEDASSETS,12/19/2024,2349812915,648,0.1,CS,15.5,0.0
